station,date,t_avg,dew_point,wet_bulb,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,wet_dry,week,month,year,year_month,year_week
1,2012-10-17,61.0,52,56.0,0.51,28.71,29.45,15.6,19,17.7,1,42,10,2012,201210,201242
2,2012-10-17,62.0,51,55.0,0.43,28.79,29.46,13.5,19,15.0,1,42,10,2012,201210,201242
1,2012-10-18,50.0,41,45.0,0.07,28.71,29.43,13.7,22,15.1,1,42,10,2012,201210,201242
2,2012-10-18,50.0,40,45.0,0.13,28.79,29.45,13.2,22,14.5,1,42,10,2012,201210,201242
1,2012-10-19,48.0,43,45.0,0.02,28.81,29.51,4.2,26,7.0,1,42,10,2012,201210,201242
2,2012-10-19,49.0,42,45.0,0.15,28.89,29.53,4.4,24,6.6,1,42,10,2012,201210,201242
1,2012-10-20,49.0,40,44.0,0.0,29.1,29.8,6.9,27,7.2,0,42,10,2012,201210,201242
2,2012-10-20,50.0,40,44.0,0.0,29.18,29.82,6.6,24,7.0,0,42,10,2012,201210,201242
1,2012-10-21,53.0,45,49.0,0.0,29.25,29.97,6.2,16,6.5,0,42,10,2012,201210,201242
2,2012-10-21,56.0,44,50.0,0.0,29.33,29.98,5.1,15,5.5,0,42,10,2012,201210,201242
1,2012-10-22,57.0,56,57.0,0.81,29.18,29.92,4.0,20,6.5,1,43,10,2012,201210,201243
2,2012-10-22,62.0,55,58.0,0.28,29.24,29.92,5.5,18,6.8,1,43,10,2012,201210,201243
1,2012-10-23,64.0,60,61.0,0.06,29.18,29.9,4.4,16,7.0,1,43,10,2012,201210,201243
2,2012-10-23,64.0,59,61.0,0.03,29.24,29.9,4.4,17,5.7,1,43,10,2012,201210,201243
1,2012-10-24,68.0,62,65.0,0.0,29.15,29.88,11.5,19,11.2,0,43,10,2012,201210,201243
2,2012-10-24,70.0,60,64.0,0.0,29.23,29.88,10.4,19,10.6,0,43,10,2012,201210,201243
1,2012-10-25,60.0,56,59.0,0.13,29.11,29.81,11.8,22,17.6,1,43,10,2012,201210,201243
2,2012-10-25,61.0,55,59.0,0.45,29.19,29.81,11.7,22,16.3,1,43,10,2012,201210,201243
1,2012-10-26,44.0,30,39.0,0.0,29.54,30.25,8.9,34,9.7,0,43,10,2012,201210,201243
2,2012-10-26,45.0,30,39.0,0.0,29.6,30.26,9.1,34,10.1,0,43,10,2012,201210,201243
1,2012-10-27,41.0,27,36.0,0.0,29.54,30.28,9.6,36,10.5,0,43,10,2012,201210,201243
2,2012-10-27,42.0,28,37.0,0.0,29.6,30.28,10.4,36,11.1,0,43,10,2012,201210,201243
1,2012-10-28,44.0,30,38.0,0.0,29.52,30.27,12.8,1,13.6,0,43,10,2012,201210,201243
2,2012-10-28,45.0,31,39.0,0.005,29.58,30.27,13.7,1,14.9,1,43,10,2012,201210,201243
1,2012-10-29,44.0,30,38.0,0.0,29.43,30.2,14.3,36,15.0,0,44,10,2012,201210,201244
2,2012-10-29,45.0,30,38.0,0.0,29.49,30.2,15.9,35,16.3,0,44,10,2012,201210,201244
1,2012-10-30,44.0,26,36.0,0.0,29.08,29.85,19.4,35,18.5,0,44,10,2012,201210,201244
2,2012-10-30,44.0,26,37.0,0.0,29.15,29.86,19.3,34,19.5,0,44,10,2012,201210,201244
1,2012-10-31,42.0,26,35.0,0.0,29.09,29.83,13.5,33,13.8,0,44,10,2012,201210,201244
2,2012-10-31,42.0,26,35.0,0.0,29.16,29.84,12.1,32,12.4,0,44,10,2012,201210,201244
1,2013-05-01,70.0,54,62.0,0.0,29.36,30.06,8.0,18,9.7,0,17,5,2013,20135,201317
2,2013-05-01,74.0,52,62.0,0.0,29.43,30.06,7.7,18,8.0,0,17,5,2013,20135,201317
1,2013-05-02,49.0,41,45.0,0.11,29.44,30.17,15.2,3,15.4,1,17,5,2013,20135,201317
2,2013-05-02,56.5,39,45.0,0.0,29.51,30.17,15.8,2,16.1,0,17,5,2013,20135,201317
1,2013-05-03,44.0,42,43.0,0.05,29.28,30.03,11.2,4,11.5,1,17,5,2013,20135,201317
2,2013-05-03,45.0,41,44.0,0.02,29.34,30.03,11.0,2,11.2,1,17,5,2013,20135,201317
1,2013-05-04,60.0,45,51.0,0.02,29.26,29.99,6.1,6,7.0,0,17,5,2013,20135,201317
2,2013-05-04,61.0,44,51.0,0.005,29.32,29.99,6.0,6,7.6,0,17,5,2013,20135,201317
1,2013-05-05,59.0,43,50.0,0.005,29.28,30.0,8.8,3,9.3,1,17,5,2013,20135,201317
2,2013-05-05,60.0,41,50.0,0.0,29.34,30.0,8.0,2,8.6,0,17,5,2013,20135,201317
1,2013-05-06,61.0,39,49.0,0.005,29.28,30.0,7.5,3,8.0,0,18,5,2013,20135,201318
2,2013-05-06,61.0,37,49.0,0.0,29.34,30.0,7.0,2,7.5,0,18,5,2013,20135,201318
1,2013-05-07,62.0,41,52.0,0.0,29.28,30.0,4.7,5,5.8,0,18,5,2013,20135,201318
2,2013-05-07,63.0,39,51.0,0.0,29.35,30.01,5.1,5,6.3,0,18,5,2013,20135,201318
1,2013-05-08,64.0,43,54.0,0.0,29.26,29.98,3.7,7,5.1,0,18,5,2013,20135,201318
2,2013-05-08,62.0,42,53.0,0.0,29.33,29.99,4.0,9,4.4,0,18,5,2013,20135,201318
1,2013-05-09,61.0,50,54.0,0.32,29.15,29.9,1.0,9,5.8,1,18,5,2013,20135,201318
2,2013-05-09,63.0,49,56.0,0.63,29.23,29.9,0.7,20,5.5,1,18,5,2013,20135,201318
1,2013-05-10,46.0,43,45.0,0.13,29.18,29.91,9.4,36,10.0,1,18,5,2013,20135,201318
2,2013-05-10,47.0,41,44.0,0.04,29.25,29.91,10.5,35,10.8,1,18,5,2013,20135,201318
1,2013-05-11,52.0,37,45.0,0.0,29.21,29.92,10.1,30,12.7,0,18,5,2013,20135,201318
2,2013-05-11,53.0,36,45.0,0.0,29.28,29.94,8.7,28,11.1,1,18,5,2013,20135,201318
1,2013-05-12,46.0,29,39.0,0.0,29.35,30.08,7.8,32,11.2,0,18,5,2013,20135,201318
2,2013-05-12,47.0,28,39.0,0.0,29.42,30.1,5.5,32,9.6,0,18,5,2013,20135,201318
1,2013-05-13,50.0,32,43.0,0.0,29.34,30.09,2.5,9,5.9,0,19,5,2013,20135,201319
2,2013-05-13,50.0,31,43.0,0.0,29.42,30.11,3.1,8,6.3,0,19,5,2013,20135,201319
1,2013-05-14,71.0,49,59.0,0.0,28.98,29.75,8.4,22,11.7,0,19,5,2013,20135,201319
2,2013-05-14,74.0,47,58.0,0.0,29.07,29.76,8.9,21,11.5,0,19,5,2013,20135,201319
1,2013-05-15,72.0,49,59.0,0.0,29.07,29.77,3.2,28,8.4,0,19,5,2013,20135,201319
2,2013-05-15,73.0,47,58.0,0.005,29.14,29.76,2.3,24,9.5,0,19,5,2013,20135,201319
1,2013-05-16,68.0,46,56.0,0.0,29.2,29.89,4.1,7,5.0,0,19,5,2013,20135,201319
2,2013-05-16,69.0,44,56.0,0.0,29.26,29.89,4.0,7,5.3,0,19,5,2013,20135,201319
1,2013-05-17,63.0,46,53.0,0.005,29.29,30.0,6.1,4,6.8,0,19,5,2013,20135,201319
2,2013-05-17,66.0,47,55.0,0.005,29.36,29.99,4.5,6,6.1,0,19,5,2013,20135,201319
1,2013-05-18,68.0,56,61.0,0.0,29.26,29.99,5.3,12,6.5,0,19,5,2013,20135,201319
2,2013-05-18,69.0,55,61.0,0.0,29.33,29.99,6.3,10,7.0,1,19,5,2013,20135,201319
1,2013-05-19,72.0,61,66.0,0.0,29.12,29.85,6.2,14,7.6,1,19,5,2013,20135,201319
2,2013-05-19,75.0,60,66.0,0.0,29.18,29.85,7.1,15,8.1,0,19,5,2013,20135,201319
1,2013-05-20,77.0,60,67.0,1.09,29.03,29.73,12.6,22,13.7,1,20,5,2013,20135,201320
2,2013-05-20,79.0,59,67.0,1.25,29.1,29.73,13.6,20,14.4,1,20,5,2013,20135,201320
1,2013-05-21,73.0,63,66.0,0.56,28.96,29.67,11.2,20,12.1,1,20,5,2013,20135,201320
2,2013-05-21,74.0,62,66.0,0.2,29.03,29.68,12.4,20,12.8,1,20,5,2013,20135,201320
1,2013-05-22,63.0,60,63.0,1.35,28.97,29.66,4.5,25,7.4,1,20,5,2013,20135,201320
2,2013-05-22,65.0,59,62.0,0.65,29.03,29.66,6.4,23,9.3,1,20,5,2013,20135,201320
1,2013-05-23,48.0,43,46.0,0.06,29.38,30.05,14.5,2,14.8,1,20,5,2013,20135,201320
2,2013-05-23,50.0,40,45.0,0.12,29.44,30.05,17.9,36,18.1,1,20,5,2013,20135,201320
1,2013-05-24,49.0,34,42.0,0.0,29.62,30.35,7.5,4,8.1,0,20,5,2013,20135,201320
2,2013-05-24,50.0,33,42.0,0.0,29.7,30.36,8.1,3,9.0,0,20,5,2013,20135,201320
1,2013-05-25,51.0,37,44.0,0.0,29.59,30.34,4.7,5,5.1,0,20,5,2013,20135,201320
2,2013-05-25,52.0,36,44.0,0.0,29.67,30.35,3.3,6,3.7,0,20,5,2013,20135,201320
1,2013-05-26,56.0,44,50.0,0.02,29.47,30.22,5.5,9,7.4,1,20,5,2013,20135,201320
2,2013-05-26,57.0,43,50.0,0.005,29.54,30.23,4.0,9,5.7,1,20,5,2013,20135,201320
1,2013-05-27,58.0,53,55.0,0.23,29.21,29.97,8.5,9,9.1,1,21,5,2013,20135,201321
2,2013-05-27,61.0,54,57.0,0.19,29.28,29.97,7.5,10,8.3,1,21,5,2013,20135,201321
1,2013-05-28,66.0,64,66.0,0.2,29.06,29.78,8.7,21,10.2,1,21,5,2013,20135,201321
2,2013-05-28,68.0,63,65.0,2.2,29.13,29.79,9.5,19,10.3,1,21,5,2013,20135,201321
1,2013-05-29,74.0,64,67.0,0.01,29.16,29.88,7.3,20,8.7,0,21,5,2013,20135,201321
2,2013-05-29,75.0,62,67.0,0.02,29.23,29.88,7.9,20,9.2,1,21,5,2013,20135,201321
1,2013-05-30,74.0,66,69.0,0.51,29.13,29.85,13.4,19,14.6,1,21,5,2013,20135,201321
2,2013-05-30,75.0,64,68.0,0.09,29.22,29.85,12.9,18,13.9,1,21,5,2013,20135,201321
1,2013-05-31,71.0,65,67.0,0.3,29.05,29.79,11.7,20,12.1,1,21,5,2013,20135,201321
2,2013-05-31,72.0,64,67.0,0.23,29.13,29.79,12.4,19,12.7,1,21,5,2013,20135,201321
1,2013-06-01,70.0,62,64.0,0.56,28.98,29.69,13.1,22,13.0,1,21,6,2013,20136,201321
2,2013-06-01,70.0,61,64.0,0.44,29.05,29.69,11.9,21,11.9,0,21,6,2013,20136,201321
1,2013-06-02,53.0,50,51.0,0.01,29.24,29.93,1.8,5,6.2,1,21,6,2013,20136,201321
2,2013-06-02,55.0,48,51.0,0.01,29.31,29.93,2.8,4,7.7,1,21,6,2013,20136,201321
1,2013-06-03,56.0,43,50.0,0.0,29.34,30.06,3.7,12,4.8,0,22,6,2013,20136,201322
2,2013-06-03,56.0,40,49.0,0.0,29.41,30.07,2.6,9,4.0,0,22,6,2013,20136,201322
1,2013-06-04,61.0,45,52.0,0.0,29.39,30.11,5.3,7,6.1,0,22,6,2013,20136,201322
2,2013-06-04,61.0,44,52.0,0.0,29.46,30.12,5.6,7,6.9,0,22,6,2013,20136,201322
1,2013-06-05,64.0,49,54.0,0.01,29.24,30.0,6.8,5,8.2,1,22,6,2013,20136,201322
2,2013-06-05,66.0,46,55.0,0.005,29.33,29.99,6.1,6,8.3,1,22,6,2013,20136,201322
1,2013-06-06,58.0,50,53.0,0.15,29.18,29.91,8.9,3,9.1,1,22,6,2013,20136,201322
2,2013-06-06,60.0,48,53.0,0.06,29.23,29.9,9.0,3,9.6,1,22,6,2013,20136,201322
1,2013-06-07,60.0,45,52.0,0.005,29.2,29.92,9.5,3,9.9,0,22,6,2013,20136,201322
2,2013-06-07,61.0,44,52.0,0.0,29.26,29.92,8.8,2,9.2,0,22,6,2013,20136,201322
1,2013-06-08,62.0,43,53.0,0.0,29.25,29.96,4.7,7,5.4,0,22,6,2013,20136,201322
2,2013-06-08,62.0,42,53.0,0.0,29.31,29.96,4.7,6,5.6,0,22,6,2013,20136,201322
1,2013-06-09,68.0,55,61.0,0.01,29.15,29.88,6.0,15,8.9,1,22,6,2013,20136,201322
2,2013-06-09,71.0,53,61.0,0.01,29.22,29.88,7.1,15,8.4,1,22,6,2013,20136,201322
1,2013-06-10,68.0,63,65.0,0.26,29.08,29.79,2.7,4,4.3,1,23,6,2013,20136,201323
2,2013-06-10,68.0,61,64.0,0.85,29.14,29.78,2.0,7,4.4,1,23,6,2013,20136,201323
1,2013-06-11,72.0,62,67.0,0.005,29.13,29.85,3.2,25,4.5,1,23,6,2013,20136,201323
2,2013-06-11,72.0,61,66.0,0.24,29.21,29.85,2.5,23,4.1,1,23,6,2013,20136,201323
1,2013-06-12,75.0,64,67.0,0.75,29.0,29.74,3.1,8,8.0,1,23,6,2013,20136,201323
2,2013-06-12,76.0,64,67.0,0.25,29.08,29.74,2.9,5,5.8,1,23,6,2013,20136,201323
1,2013-06-13,66.0,54,59.0,0.0,29.23,29.92,11.7,3,12.2,1,23,6,2013,20136,201323
2,2013-06-13,66.0,53,59.0,0.0,29.29,29.91,12.6,1,13.2,1,23,6,2013,20136,201323
1,2013-06-14,67.0,51,57.0,0.0,29.34,30.05,6.6,6,7.9,0,23,6,2013,20136,201323
2,2013-06-14,67.0,50,57.0,0.0,29.4,30.04,6.0,5,7.8,0,23,6,2013,20136,201323
1,2013-06-15,69.0,62,65.0,0.17,29.21,29.95,5.6,21,7.7,1,23,6,2013,20136,201323
2,2013-06-15,71.0,60,64.0,0.12,29.28,29.95,5.6,21,7.2,1,23,6,2013,20136,201323
1,2013-06-16,78.0,62,67.0,0.0,29.16,29.88,8.3,27,9.2,0,23,6,2013,20136,201323
2,2013-06-16,76.0,62,67.0,0.0,29.23,29.87,8.6,24,9.5,0,23,6,2013,20136,201323
1,2013-06-17,74.0,55,63.0,0.03,29.18,29.89,3.9,29,8.1,0,24,6,2013,20136,201324
2,2013-06-17,75.0,56,64.0,0.1,29.24,29.88,3.7,28,8.4,1,24,6,2013,20136,201324
1,2013-06-18,64.0,52,56.0,0.0,29.31,30.01,11.4,3,11.6,1,24,6,2013,20136,201324
2,2013-06-18,64.0,52,57.0,0.01,29.36,30.0,12.1,2,12.4,1,24,6,2013,20136,201324
1,2013-06-19,64.0,46,55.0,0.0,29.39,30.1,5.9,8,6.9,0,24,6,2013,20136,201324
2,2013-06-19,66.0,46,56.0,0.0,29.44,30.09,6.4,7,7.2,0,24,6,2013,20136,201324
1,2013-06-20,71.0,58,64.0,0.0,29.38,30.1,5.1,12,5.9,0,24,6,2013,20136,201324
2,2013-06-20,74.0,57,64.0,0.0,29.45,30.1,6.0,11,7.2,0,24,6,2013,20136,201324
1,2013-06-21,75.0,65,68.0,0.79,29.34,30.04,7.4,19,9.5,1,24,6,2013,20136,201324
2,2013-06-21,78.0,63,67.0,0.11,29.39,30.04,7.6,19,9.6,1,24,6,2013,20136,201324
1,2013-06-22,74.0,67,69.0,0.04,29.3,30.01,3.1,22,8.4,1,24,6,2013,20136,201324
2,2013-06-22,77.0,65,69.0,0.0,29.37,30.0,4.8,20,7.8,0,24,6,2013,20136,201324
1,2013-06-23,77.0,68,71.0,0.84,29.26,29.97,10.7,20,11.5,1,24,6,2013,20136,201324
2,2013-06-23,79.0,66,70.0,0.005,29.34,29.97,9.3,20,9.5,1,24,6,2013,20136,201324
1,2013-06-24,78.0,67,69.0,0.18,29.25,29.95,8.9,23,10.0,1,25,6,2013,20136,201325
2,2013-06-24,77.0,65,69.0,0.14,29.3,29.96,10.5,21,11.0,0,25,6,2013,20136,201325
1,2013-06-25,76.0,69,71.0,0.03,29.13,29.86,4.5,19,6.9,1,25,6,2013,20136,201325
2,2013-06-25,79.0,67,71.0,0.005,29.21,29.85,5.2,21,8.6,1,25,6,2013,20136,201325
1,2013-06-26,73.0,67,68.0,1.48,29.05,29.76,2.2,16,7.4,1,25,6,2013,20136,201325
2,2013-06-26,75.0,65,68.0,0.19,29.11,29.75,2.6,18,9.0,1,25,6,2013,20136,201325
1,2013-06-27,77.0,67,70.0,0.92,29.01,29.73,7.2,29,7.2,1,25,6,2013,20136,201325
2,2013-06-27,79.0,65,69.0,0.59,29.08,29.71,6.1,29,6.8,1,25,6,2013,20136,201325
1,2013-06-28,75.0,61,66.0,0.005,28.91,29.63,10.5,31,10.9,1,25,6,2013,20136,201325
2,2013-06-28,76.0,60,65.0,0.16,28.97,29.62,9.0,29,9.8,1,25,6,2013,20136,201325
1,2013-06-29,68.0,59,62.0,0.0,28.97,29.66,12.0,2,12.3,1,25,6,2013,20136,201325
2,2013-06-29,68.0,59,62.0,0.005,29.03,29.65,11.7,1,12.0,1,25,6,2013,20136,201325
1,2013-06-30,70.0,52,59.0,0.0,29.2,29.88,13.8,2,13.9,0,25,6,2013,20136,201325
2,2013-06-30,70.0,52,60.0,0.0,29.25,29.86,14.0,1,14.2,0,25,6,2013,20136,201325
1,2013-07-01,67.0,51,58.0,0.0,29.31,30.03,12.6,3,12.3,0,26,7,2013,20137,201326
2,2013-07-01,68.0,50,58.0,0.0,29.37,30.01,13.8,3,13.6,0,26,7,2013,20137,201326
1,2013-07-02,64.0,52,57.0,0.005,29.33,30.05,11.0,3,11.2,0,26,7,2013,20137,201326
2,2013-07-02,65.0,53,58.0,0.005,29.39,30.04,12.0,3,12.3,1,26,7,2013,20137,201326
1,2013-07-03,66.0,60,62.0,0.02,29.32,30.04,2.2,2,5.3,1,26,7,2013,20137,201326
2,2013-07-03,68.0,60,62.0,0.07,29.38,30.03,0.5,36,4.2,1,26,7,2013,20137,201326
1,2013-07-04,70.0,61,64.0,0.0,29.34,30.05,4.4,20,5.1,1,26,7,2013,20137,201326
2,2013-07-04,72.0,59,65.0,0.0,29.41,30.05,7.3,19,7.7,1,26,7,2013,20137,201326
1,2013-07-05,73.0,61,66.0,0.0,29.33,30.04,3.7,19,4.8,0,26,7,2013,20137,201326
2,2013-07-05,75.0,60,66.0,0.0,29.39,30.03,5.1,20,5.9,0,26,7,2013,20137,201326
1,2013-07-06,74.0,65,68.0,0.0,29.29,30.01,4.1,19,4.5,0,26,7,2013,20137,201326
2,2013-07-06,77.0,63,68.0,0.0,29.36,30.0,5.4,19,5.9,0,26,7,2013,20137,201326
1,2013-07-07,79.0,67,71.0,0.0,29.26,29.97,6.6,21,6.8,0,26,7,2013,20137,201326
2,2013-07-07,80.0,66,71.0,0.0,29.33,29.96,8.0,21,8.2,0,26,7,2013,20137,201326
1,2013-07-08,78.0,71,74.0,0.5,29.24,29.95,7.8,23,8.4,1,27,7,2013,20137,201327
2,2013-07-08,79.0,70,72.0,0.84,29.31,29.95,10.0,22,10.5,1,27,7,2013,20137,201327
1,2013-07-09,79.0,74,75.0,0.005,29.19,29.91,6.9,23,7.3,1,27,7,2013,20137,201327
2,2013-07-09,80.0,72,75.0,0.01,29.26,29.91,8.9,23,9.3,1,27,7,2013,20137,201327
1,2013-07-10,76.0,65,70.0,0.0,29.2,29.89,6.0,34,8.3,0,27,7,2013,20137,201327
2,2013-07-10,77.0,65,69.0,0.0,29.26,29.88,3.7,3,8.0,0,27,7,2013,20137,201327
1,2013-07-11,73.0,54,62.0,0.0,29.36,30.06,6.5,3,7.4,0,27,7,2013,20137,201327
2,2013-07-11,72.0,52,61.0,0.0,29.42,30.05,6.3,3,7.5,0,27,7,2013,20137,201327
1,2013-07-12,71.0,53,61.0,0.0,29.38,30.1,4.0,8,4.8,0,27,7,2013,20137,201327
2,2013-07-12,71.0,54,62.0,0.0,29.44,30.09,4.1,8,5.4,0,27,7,2013,20137,201327
1,2013-07-13,73.0,59,65.0,0.0,29.41,30.12,6.8,9,7.5,0,27,7,2013,20137,201327
2,2013-07-13,75.0,58,65.0,0.0,29.47,30.11,6.4,9,7.1,0,27,7,2013,20137,201327
1,2013-07-14,80.0,66,71.0,0.0,29.47,30.17,6.7,9,7.6,0,27,7,2013,20137,201327
2,2013-07-14,81.0,66,70.0,0.0,29.52,30.16,8.2,8,8.5,0,27,7,2013,20137,201327
1,2013-07-15,80.0,71,74.0,0.09,29.52,30.23,4.3,8,5.1,0,28,7,2013,20137,201328
2,2013-07-15,83.0,71,74.0,0.02,29.57,30.21,5.0,8,6.2,0,28,7,2013,20137,201328
1,2013-07-16,83.0,72,75.0,0.0,29.54,30.25,6.4,23,6.8,0,28,7,2013,20137,201328
2,2013-07-16,85.0,70,75.0,0.01,29.61,30.24,6.8,22,7.3,0,28,7,2013,20137,201328
1,2013-07-17,85.0,72,76.0,0.0,29.51,30.23,6.7,26,6.9,0,28,7,2013,20137,201328
2,2013-07-17,86.0,70,75.0,0.0,29.57,30.21,6.2,25,7.1,0,28,7,2013,20137,201328
1,2013-07-18,86.0,72,76.0,0.005,29.31,30.05,7.2,24,8.1,0,28,7,2013,20137,201328
2,2013-07-18,88.0,71,76.0,0.0,29.38,30.04,8.8,23,9.4,1,28,7,2013,20137,201328
1,2013-07-19,84.0,70,75.0,0.58,29.1,29.83,13.3,25,14.0,1,28,7,2013,20137,201328
2,2013-07-19,86.0,69,75.0,0.005,29.17,29.82,13.4,24,13.9,1,28,7,2013,20137,201328
1,2013-07-20,80.0,64,69.0,0.06,29.17,29.86,4.8,1,7.5,0,28,7,2013,20137,201328
2,2013-07-20,80.0,63,69.0,0.01,29.23,29.85,3.8,3,7.2,1,28,7,2013,20137,201328
1,2013-07-21,78.0,65,69.0,0.01,29.18,29.89,2.8,7,6.7,0,28,7,2013,20137,201328
2,2013-07-21,81.0,63,69.0,0.0,29.24,29.88,2.9,11,7.9,0,28,7,2013,20137,201328
1,2013-07-22,79.0,66,71.0,0.005,29.07,29.78,4.9,24,7.4,1,29,7,2013,20137,201329
2,2013-07-22,81.0,64,70.0,0.005,29.14,29.77,5.2,21,7.4,1,29,7,2013,20137,201329
1,2013-07-23,71.0,60,64.0,0.03,29.15,29.83,8.8,2,11.0,0,29,7,2013,20137,201329
2,2013-07-23,73.0,58,64.0,0.0,29.21,29.81,7.3,1,11.4,0,29,7,2013,20137,201329
1,2013-07-24,66.0,51,58.0,0.0,29.31,30.01,7.8,5,8.1,0,29,7,2013,20137,201329
2,2013-07-24,68.0,48,57.0,0.0,29.38,30.01,10.1,5,10.5,0,29,7,2013,20137,201329
1,2013-07-25,69.0,54,61.0,0.0,29.33,30.05,4.1,23,5.1,0,29,7,2013,20137,201329
2,2013-07-25,70.0,52,60.0,0.0,29.39,30.05,2.7,23,3.9,0,29,7,2013,20137,201329
1,2013-07-26,66.0,61,63.0,0.39,29.21,29.94,7.6,22,8.5,1,29,7,2013,20137,201329
2,2013-07-26,70.0,58,62.0,0.01,29.28,29.94,9.3,21,10.2,1,29,7,2013,20137,201329
1,2013-07-27,60.0,51,56.0,0.0,29.17,29.9,9.0,30,10.6,0,29,7,2013,20137,201329
2,2013-07-27,63.0,49,55.0,0.0,29.23,29.89,10.3,30,11.3,0,29,7,2013,20137,201329
1,2013-07-28,62.0,50,55.0,0.005,29.23,29.93,8.7,28,9.1,1,29,7,2013,20137,201329
2,2013-07-28,63.0,47,54.0,0.005,29.3,29.94,9.5,26,9.8,1,29,7,2013,20137,201329
1,2013-07-29,67.0,55,59.0,0.0,29.41,30.11,2.0,1,7.0,0,30,7,2013,20137,201330
2,2013-07-29,67.0,53,59.0,0.0,29.47,30.1,2.3,2,7.7,0,30,7,2013,20137,201330
1,2013-07-30,66.0,59,62.0,0.04,29.39,30.12,4.2,16,4.7,1,30,7,2013,20137,201330
2,2013-07-30,68.0,56,61.0,0.005,29.46,30.12,5.5,16,6.0,1,30,7,2013,20137,201330
1,2013-07-31,69.0,64,65.0,0.5,29.26,30.0,2.2,32,4.4,1,30,7,2013,20137,201330
2,2013-07-31,70.0,63,65.0,0.18,29.33,29.99,2.5,30,4.2,1,30,7,2013,20137,201330
1,2013-08-01,71.0,57,62.0,0.0,29.23,29.95,7.6,30,7.8,0,30,8,2013,20138,201330
2,2013-08-01,72.0,54,62.0,0.0,29.29,29.95,6.2,29,7.1,0,30,8,2013,20138,201330
1,2013-08-02,73.0,63,67.0,0.63,29.15,29.87,4.5,29,8.2,1,30,8,2013,20138,201330
2,2013-08-02,76.0,62,66.0,0.41,29.23,29.87,2.7,23,7.7,1,30,8,2013,20138,201330
1,2013-08-03,73.0,55,62.0,0.0,29.33,30.03,5.8,2,6.8,0,30,8,2013,20138,201330
2,2013-08-03,73.0,54,62.0,0.0,29.39,30.02,6.9,4,8.4,0,30,8,2013,20138,201330
1,2013-08-04,68.0,56,61.0,0.005,29.42,30.14,5.9,6,7.8,1,30,8,2013,20138,201330
2,2013-08-04,67.0,55,61.0,0.005,29.49,30.13,6.1,7,6.9,1,30,8,2013,20138,201330
1,2013-08-05,67.0,59,62.0,0.07,29.23,29.98,6.8,19,7.6,1,31,8,2013,20138,201331
2,2013-08-05,70.0,56,61.0,0.02,29.29,29.98,7.1,18,7.9,0,31,8,2013,20138,201331
1,2013-08-06,75.0,68,70.0,0.04,29.13,29.86,7.2,21,8.0,0,31,8,2013,20138,201331
2,2013-08-06,77.0,65,69.0,0.0,29.21,29.85,8.7,21,9.4,0,31,8,2013,20138,201331
1,2013-08-07,78.0,68,71.0,0.005,29.14,29.83,4.0,30,9.9,0,31,8,2013,20138,201331
2,2013-08-07,81.0,67,71.0,0.01,29.2,29.82,2.4,30,10.5,1,31,8,2013,20138,201331
1,2013-08-08,72.0,56,62.0,0.0,29.26,29.98,8.6,5,9.3,0,31,8,2013,20138,201331
2,2013-08-08,74.0,55,62.0,0.0,29.33,29.96,10.5,5,10.8,0,31,8,2013,20138,201331
1,2013-08-09,71.0,60,65.0,0.005,29.28,29.98,4.7,27,5.3,0,31,8,2013,20138,201331
2,2013-08-09,73.0,58,65.0,0.0,29.34,29.97,4.9,27,5.6,0,31,8,2013,20138,201331
1,2013-08-10,73.0,57,61.0,0.0,29.28,30.08,5.3,5,6.5,0,31,8,2013,20138,201331
2,2013-08-10,75.0,55,63.0,0.0,29.28,30.07,6.0,6,7.4,0,31,8,2013,20138,201331
1,2013-08-11,71.0,61,61.0,0.01,29.35,30.07,2.0,27,3.0,1,31,8,2013,20138,201331
2,2013-08-11,74.0,57,64.0,0.005,29.42,30.06,4.0,24,5.4,0,31,8,2013,20138,201331
1,2013-08-12,75.0,65,68.0,0.27,29.21,29.93,3.5,27,7.5,1,32,8,2013,20138,201332
2,2013-08-12,77.0,63,61.0,0.66,29.27,29.92,4.5,26,7.7,1,32,8,2013,20138,201332
1,2013-08-13,64.0,52,58.0,0.0,29.37,30.07,8.7,3,9.6,0,32,8,2013,20138,201332
2,2013-08-13,67.0,50,57.0,0.0,29.42,30.06,11.2,2,11.9,0,32,8,2013,20138,201332
1,2013-08-14,64.0,50,56.0,0.0,29.44,30.16,3.9,4,7.1,0,32,8,2013,20138,201332
2,2013-08-14,65.0,49,56.0,0.0,29.52,30.16,3.0,3,7.0,0,32,8,2013,20138,201332
1,2013-08-15,65.0,53,58.0,0.0,29.4,30.13,4.2,24,4.9,0,32,8,2013,20138,201332
2,2013-08-15,66.0,50,58.0,0.0,29.47,30.13,4.5,22,5.0,0,32,8,2013,20138,201332
1,2013-08-16,69.0,52,60.0,0.0,29.44,30.15,2.8,4,5.2,0,32,8,2013,20138,201332
2,2013-08-16,70.0,51,60.0,0.0,29.5,30.14,5.0,7,5.8,0,32,8,2013,20138,201332
1,2013-08-17,69.0,56,62.0,0.0,29.47,30.19,5.7,8,6.4,0,32,8,2013,20138,201332
2,2013-08-17,70.0,55,62.0,0.0,29.53,30.18,6.0,7,6.3,0,32,8,2013,20138,201332
